	TCGA-3C-AAAU-01A	TCGA-3C-AALI-01A	TCGA-3C-AALJ-01A	TCGA-3C-AALK-01A	TCGA-4H-AAAK-01A	TCGA-5L-AAT0-01A	TCGA-5L-AAT1-01A	TCGA-5T-A9QA-01A	TCGA-A1-A0SB-01A	TCGA-A1-A0SD-01A	TCGA-A1-A0SE-01A	TCGA-A1-A0SF-01A	TCGA-A1-A0SG-01A	TCGA-A1-A0SH-01A	TCGA-A1-A0SI-01A	TCGA-A1-A0SJ-01A	TCGA-A1-A0SK-01A	TCGA-A1-A0SM-01A	TCGA-A1-A0SN-01A	TCGA-A1-A0SO-01A	TCGA-A1-A0SP-01A	TCGA-A1-A0SQ-01A	TCGA-A2-A04N-01A	TCGA-A2-A04P-01A	TCGA-A2-A04Q-01A	TCGA-A2-A04R-01A	TCGA-A2-A04T-01A	TCGA-A2-A04U-01A	TCGA-A2-A04V-01A	TCGA-A2-A04W-01A	TCGA-A2-A04X-01A	TCGA-A2-A04Y-01A	TCGA-A2-A0CK-01A	TCGA-A2-A0CL-01A	TCGA-A2-A0CM-01A	TCGA-A2-A0CO-01A	TCGA-A2-A0CP-01A	TCGA-A2-A0CQ-01A	TCGA-A2-A0CR-01A	TCGA-A2-A0CS-01A	TCGA-A2-A0CT-01A	TCGA-A2-A0CU-01A	TCGA-A2-A0CV-01A	TCGA-A2-A0CW-01A	TCGA-A2-A0CX-01A	TCGA-A2-A0CY-01A	TCGA-A2-A0CZ-01A	TCGA-A2-A0D0-01A	TCGA-A2-A0D1-01A	TCGA-A2-A0D2-01A	TCGA-A2-A0D3-01A	TCGA-A2-A0D4-01A	TCGA-A2-A0EM-01A	TCGA-A2-A0EN-01A	TCGA-A2-A0EO-01A	TCGA-A2-A0EP-01A	TCGA-A2-A0EQ-01A	TCGA-A2-A0ER-01A	TCGA-A2-A0ES-01A	TCGA-A2-A0ET-01A	TCGA-A2-A0EU-01A	TCGA-A2-A0EV-01A	TCGA-A2-A0EW-01A	TCGA-A2-A0EX-01A	TCGA-A2-A0EY-01A	TCGA-A2-A0ST-01A	TCGA-A2-A0SU-01A	TCGA-A2-A0SV-01A	TCGA-A2-A0SW-01A	TCGA-A2-A0SX-01A	TCGA-A2-A0SY-01A	TCGA-A2-A0T0-01A	TCGA-A2-A0T1-01A	TCGA-A2-A0T2-01A	TCGA-A2-A0T3-01A	TCGA-A2-A0T4-01A	TCGA-A2-A0T5-01A	TCGA-A2-A0T6-01A	TCGA-A2-A0T7-01A	TCGA-A2-A0YC-01A	TCGA-A2-A0YD-01A	TCGA-A2-A0YE-01A	TCGA-A2-A0YF-01A	TCGA-A2-A0YG-01A	TCGA-A2-A0YH-01A	TCGA-A2-A0YI-01A	TCGA-A2-A0YJ-01A	TCGA-A2-A0YK-01A	TCGA-A2-A0YL-01A	TCGA-A2-A0YM-01A	TCGA-A2-A0YT-01A	TCGA-A2-A1FV-01A	TCGA-A2-A1FW-01A	TCGA-A2-A1FX-01A	TCGA-A2-A1FZ-01A	TCGA-A2-A1G0-01A	TCGA-A2-A1G1-01A	TCGA-A2-A1G4-01A	TCGA-A2-A1G6-01A	TCGA-A2-A259-01A
STAT1	4.00938261772081	5.65625338237857	4.78616495949672	4.96112300748976	5.75236934659326	5.11620759218774	6.97814095189801	4.7178653864292	4.3380844743724305	6.188458015556179	4.69995112498242	5.122891126888151	5.37039763451054	4.87744275621933	6.790826506669281	5.25112214895986	4.7750142647658	4.84783355230872	5.82353938053184	6.0270342893408895	5.15997962246409	4.84891736015249	4.38194106436059	5.386087379926259	7.29349531114322	5.08669560969063	5.22057476470134	4.58357778701649	4.51761171093083	5.236876390110259	7.32318707643803	5.7449652451319695	4.17072468344513	7.6812637040139995	6.64640021193509	5.69232388211506	4.39519081609709	4.25732732039376	5.783568425649509	5.3987105742928305	4.90525657878837	3.5732530605916204	4.76522303190809	6.90384761913383	6.31490505938761	3.78557777241914	5.233598943497451	6.83468775362484	4.88664168400405	4.88035229503159	5.563715807950571	5.01310359608706	4.97253920059268	6.17610420282665	4.945801025571121	5.3667089425132	6.8382759054460704	5.72079911770804	5.24462771051192	5.922647288388339	5.24892665016602	5.97420415042226	5.07416382746154	4.7381037776248895	5.25279547916438	7.68735480009272	4.94953119171906	6.44510411703892	6.62666023773284	7.2221097999033095	5.54833623613027	5.09183140851041	6.98110724972533	4.24148409740864	5.083986928628611	6.20965369744853	4.24286808002381	5.641867285718019	5.20967493141226	6.76016126029995	6.35759699840002	6.756602936227269	5.3601229683385405	5.8253401687840904	7.46209014110165	5.92687097909114	4.30228958929266	6.194340501656481	5.797251728336179	6.6848347054198305	5.92915858914179	4.816185575747441	5.91732635668829	5.568065956030231	5.12107037702506	4.95861750414447	6.95670913025993	4.66099193693451	4.36920285909485	5.51620773463496
COL4A2	6.043156561274889	6.0196698137886795	6.542313415184339	5.76628213533339	5.2200203750846	5.35567842780394	5.106191495670781	4.4105153584817804	8.493459913293849	6.251494477844759	5.3750311012464405	4.747806717655889	5.50805204725389	5.72441031479424	5.5601663739785	6.541204630201019	4.74708325866693	6.05497783206595	5.43790629977509	6.61678855595693	6.4435627183615605	5.895121357069059	5.2853539793380095	6.308744357044191	5.60985197875888	5.94055862355344	7.48564162887504	6.20955945342373	6.0167097979629505	5.66271179301982	5.4371519766243805	5.03652901646328	5.3516946391686	6.476281019937541	5.58259451732625	6.48320734256775	5.91675973541576	4.95213959017574	5.55552349235749	4.920545750872599	5.243618572847651	5.7385312827929695	4.991769446464059	4.96846483914052	6.3986173446337595	4.741683168496089	6.63614602492463	5.30115823262602	6.33954153745776	7.092491631356371	4.583559029048599	6.60084717164713	5.847098624786401	6.57181691370963	5.59847762117746	6.407072621787161	5.72163848122908	4.6959787598051905	5.2521348713565805	4.44473329095202	5.30599842407464	5.490903018617411	5.6537233132219	5.43626536835375	5.329381971619691	6.16976225729705	6.1426522597423	6.056890975241701	5.97391197470251	5.60382179391296	5.25214367927504	5.95417717991866	7.05006780483471	6.4770237271478095	5.608762243020379	5.726652703891911	6.0853668969248496	5.938262517721389	5.43266145340397	5.871395019689911	6.419806609628191	6.52645896296849	5.29627867531511	5.2560216081379405	4.800928118960611	4.43463281330441	5.0820876179704495	5.78162625428778	5.33328791472447	5.86538911932838	5.11926189894048	4.62772175041438	4.03039971926101	5.924704410874269	5.95341566313164	4.97079785570368	5.47700629893284	4.2962667052034	4.2910218596748795	5.02276545808016
TIMM23	4.595934055203389	4.68734544292266	5.9179176342938495	5.384207312518929	5.1693367371572	5.25413237172464	5.57657770663682	6.28344867236461	4.97862929661036	5.36533040065671	5.629596777680139	5.69125092219708	5.60874440653237	5.54195853428469	5.31954241331245	5.16143382313525	5.87218128347209	5.426154400605099	5.185379765374639	5.03239840544273	5.12541254282621	5.33811140504776	5.4950852439517	6.98891825739786	6.241933433239111	6.139290771063889	5.1933197625066105	7.67118260706195	5.5161586630481505	6.34097309010974	5.9597319447270705	5.90533421264855	5.12836265123701	4.95705488647868	6.091082121051691	4.73533451895594	5.65401934360155	5.842748963359929	5.6069156230277	5.931032960474969	5.548696943547849	4.94687905553677	5.35864887948345	6.4124675645402895	5.859868721241161	5.94938444042446	5.31400976647034	6.09668148027115	6.16259918198719	6.49731691206673	5.3517637297147	5.36218336523736	5.47521304813079	5.55721955395162	5.38899555191995	5.033968965453781	5.81086147191653	5.61045037190421	5.04027625667395	5.22474864270888	5.757300829310941	5.246515660859849	5.043198661412339	5.586305738906651	4.96683330435158	5.380540525565991	5.580732859525419	5.3334681833231	5.577391515909049	5.161952203648769	5.20726535410392	6.3473805830551795	5.71342124524958	7.094947165721821	5.08617164537542	5.746724695719661	5.3691235039499405	5.14930906501665	5.452887199958361	5.43307670775358	5.08215402356207	5.08995216384088	5.96124562078089	4.924755472610969	5.60323623504733	5.46156891019331	5.87020327775498	4.7764718227650995	5.0408193398467	5.4015864259134805	5.92244159656866	4.87532668885785	4.75559305292808	5.28976664145344	5.24636554206597	4.51826767399816	5.519100998791701	5.44362347025279	4.928588344123661	5.59251646929682
ALDH9A1	4.46430655369072	4.6650883980859	4.33383461082536	5.08776846502361	4.60040593572809	5.42495520530959	6.1815529260521	6.6397859983210195	6.990667579948781	5.9177933203898	6.21188074899781	5.49595467188218	4.76821660860723	5.31946403914298	6.123923227222179	5.623525011636549	4.94404932373053	5.98514896395419	5.62938276877174	6.61338117398125	5.0790277443454	5.84281953718904	5.03433978719396	4.76794999876415	7.22010374690764	5.77420248725013	6.1924442137202895	5.886147452873041	5.425673340304231	5.06595058819312	6.48876453400018	5.2969600542005	5.439248170673679	4.98508052435612	4.9092273185327	5.09606188424568	5.31692520376266	6.20442676601527	4.58985802187108	5.612203423642911	6.17160310854915	5.89965561678694	5.5256591139430595	5.2879620822700195	5.9277486628914495	5.004741608611571	5.54055396237059	4.70957334449505	5.62319526133016	4.64143946276677	6.4276674120189	5.69050105707653	6.601030075750309	5.3110437896045095	5.369268707547259	5.32673765792638	4.2572628772722405	5.6356496633688895	5.2920658151227595	5.62692368840544	5.115568772747849	5.54589404248076	5.22477865111568	5.596554203738219	5.11663084866528	5.575975714511711	5.8088840967250395	5.417859646040619	5.42466632653196	4.62919442561679	5.7765475183912	5.004794851366871	4.81805740096767	6.06789518007917	5.33999542399163	5.91415258300104	6.00873736737955	5.656373258477339	5.785337714865331	5.9373537975236905	6.07564508276726	5.79906639866505	5.60909394010517	6.969639324182429	5.65417483573071	5.76002082393433	4.91986980203283	5.91754106525444	5.48380529719888	4.995166390835281	5.74736512451683	6.074382208113169	4.803929397767099	5.272902171837679	6.22751176045357	5.59431034377884	5.52827711451069	5.19860177281841	5.45013336224069	4.75475859397292
KLHDC3	5.54991849636593	5.4302014130373895	5.69949906096509	5.32475108717758	5.4287827035283	5.69783172908077	5.63233808000553	6.09849131337274	5.9121051524910095	5.31317609868666	5.8543671941563495	5.747048688881071	5.2371956064494904	5.64441106558842	5.55330105845504	5.1359350627629805	6.62649298409463	5.25029850358046	5.56903300007683	7.193906855629259	6.23159352871626	5.87297179326118	5.446554863552111	6.57731504539867	5.89189298005486	5.36880445862808	6.9534597749720595	8.05344590903551	6.33589996571459	5.09532880503684	5.85721967996292	5.426687404554759	6.034273822553179	5.18891578002179	6.127149774439629	5.24967238756557	5.7784468441348205	4.87248043750463	6.71311461092092	5.48203892930377	6.33767590184543	4.68514470093761	5.377918649683339	6.08133602763999	5.71890613301734	6.3472518540090705	5.67578323165819	6.77984039320915	5.98290448683824	6.7586058914908005	5.0712411509949495	5.50217596055971	5.2152530391036	5.14514835257273	5.33588087042953	5.595541027953429	6.05987690169745	5.31094176585308	5.35075066294314	6.0244474937405705	4.9597315771435095	5.14818676225574	5.39030664089738	5.90139045085063	5.5534851409666	6.037620135603219	6.222281918043059	5.42125237156967	5.232802110249049	5.637060437584241	5.68268402781928	5.822342520295991	5.86280375401528	6.93870708065331	4.9729685269623	5.24259064738271	5.6128596697309	5.3115534683731696	5.0365660007699695	5.00690940839009	5.080828169524129	7.172667187522	5.34519839072442	5.75980970485312	5.65466206998842	5.250321879918371	8.670407285726059	5.2097379724487505	5.4067911305916	6.715125949900941	5.715072966874	5.1896949850470095	5.6386347200125195	6.530160947348981	5.21930373936294	4.853653647484889	5.26225921757237	5.39136917940699	5.5826405819095095	4.77262718341397
AUP1	5.1695014228725	6.46245911993729	6.2755571713648095	5.62080734367085	4.95862513073834	5.49433237269523	5.17683460064867	5.925186723869599	4.45518092805483	5.651147976124849	4.8308894306121	4.7214911574193295	5.55591439281523	4.98855814483471	5.18689566079116	5.6246677009066905	5.09755961244201	5.84393344197186	5.97330990353864	6.0891432126312806	5.651906838259599	5.904041340667581	5.526948763145571	6.035518108714499	5.58069768574306	6.19005090867501	5.4802653500992	5.6291861535223795	6.01160410301571	6.22586955417149	6.23012591346303	5.738702428925871	5.690379382077039	5.54246934862386	5.685717800483809	5.31918691779313	5.30012062560443	6.23426204827322	6.0023238240298	5.80366726343616	6.002073432140841	5.44355341197078	4.78506416020616	6.200215912324199	5.53470635368178	6.00435640645303	5.64986993905306	5.924080247132619	6.142978338617199	5.00502265375025	5.22164768940075	6.88366385155247	5.29042592182556	5.3307064547844805	5.27218870216806	5.40953951246796	5.59797341874508	5.13272194054004	4.93735881900251	5.19687974648334	4.666059900282019	5.695890436192371	4.75340762527028	5.0946124408978095	5.9608794764586	5.47914650521412	4.63737009758714	5.790466110072429	5.798526200413231	5.11806453814813	5.43018186310291	5.90703338720463	5.93872464854045	6.69861997583961	5.79850519853096	5.640081355449821	5.50530334966584	4.5308618862289105	5.2956640628918095	5.27685880061014	4.987685007290089	5.70775001533074	5.78940103788648	5.91690083883364	5.292396424525791	5.14472325851358	5.832091470461401	4.897507728200661	4.91114494872439	5.20269321801631	5.47122723178026	4.31824162478679	5.3554223113967	5.166974575120849	5.04362178663314	5.29161171246236	5.4719183231273	5.40345859638316	5.10021397793508	5.0116255945731
PPP1CB	5.0379207997642	4.913453778323549	5.1235631915554904	4.64027776209653	4.49991296341152	4.8559148929522005	4.83542774603652	5.11136494030046	5.776223004294031	5.5626201100336905	5.82250260573896	5.2689879867766605	5.371399228316901	5.52691044748981	5.654920698368679	5.8281964558588895	6.266327187873009	5.45186264559695	5.18913988822312	6.7321189100747	6.0883802567166905	5.783382677759111	5.593036511391441	6.326585636237309	5.874562208513581	5.688605799851169	5.9844797419954405	5.6170682908672305	5.62130638296525	5.77690740673907	5.23387324192395	5.52005726104569	5.10404026225766	5.34794228166357	6.01301827191129	4.9989234752363805	5.409275729565111	5.34305058098954	4.88629601921917	5.2197309788071795	5.554967189073941	5.98862486514526	5.27746312900293	5.13119231945915	5.9999243326500595	5.9031430245327305	5.740222820145429	7.33540863918625	5.93800284506538	5.688855421816419	6.038915168290809	5.309271313328219	6.035893780138269	5.73469494794174	5.945861322378759	5.022980921870469	5.5876095288753795	6.066968717340361	5.867913092651401	4.73927639794962	5.71081239360373	5.761555834545731	5.774680389003089	5.917079418137	5.54986916141428	5.83849357552061	6.1246409532189	5.14666133324717	5.289131318343901	6.22748075842712	5.24975967667225	6.70213534159197	5.43754580079914	7.398223812462491	5.48176365030084	5.49298252818172	6.1584138784158	5.274259236122671	5.671117707317211	5.20864800943117	5.14995018686896	6.57361550268304	5.75134924293926	5.69876921281263	5.48290262495763	5.576735042344531	7.069199496481611	5.693861005513869	5.311948880213389	6.028243187112549	5.7265692848007905	5.61076515667327	5.597657583064421	5.16219335431967	5.58082810233749	5.500521866471571	6.65823494984758	5.480568313981251	5.9381346241516795	5.62504041826756
HNRNPUL1	5.65975915049061	6.037472172855849	5.646084946238849	5.66146677438066	5.74138973825534	5.3150697966297695	5.1328872389471	5.28270596946577	5.9989113256207	5.440980400199031	5.7569154521016	6.05552190638911	5.43829324925999	5.62522926098328	5.78465132852893	5.749907676277941	7.07407642722905	5.71157019760484	6.00875229603938	6.57355413685952	6.20330714466753	4.877988661757571	5.21631447885482	6.017606717965701	6.1896200415625	5.88099142945785	5.54559499345471	6.399675065203859	6.26321626750519	5.376484576661269	5.63298407809762	5.499552622078481	5.75535528594907	5.49918298919837	5.75150115227162	5.31437163564166	5.616443473900611	5.717699808181631	5.3855028571647	5.76084888599426	5.092270216186019	5.685171044950921	5.35702452116322	6.5150864616035795	5.610884258620829	6.13552469232229	5.78614892599054	6.516400931700409	5.566125753382111	6.69844904137756	5.67063453637149	5.95921482835268	5.53789250520212	5.51746096119204	5.461047538598129	5.33798322286206	6.07738650230669	5.774682911086219	5.30327832208927	5.7979567181819105	5.46668645898852	5.52676275537155	5.52013162319881	6.0347423612806	6.21000259625517	6.28010306376099	5.891477470910469	5.10358331920058	5.779951085526769	7.5843558616543305	5.803295247068941	5.77667298326229	5.67304504931031	6.04068604995289	6.5418133087140795	5.48143920220485	5.860291681798	5.841752368383349	5.24635081189478	5.6349443917051305	5.39554933869778	6.28305063517242	5.58237164322535	5.57886439755908	5.81210583382171	5.20701190901902	4.98075590196032	5.4376073197613	5.479550396906901	6.21304105343932	5.23112499349121	5.3023649448857	5.93064954236688	5.73632512760478	5.34083122845667	5.67663908766163	5.17751264315398	5.52289621490585	5.1756795095143	5.08607554768988
ASNA1	5.508882025471059	5.83043321245489	5.3288352915909805	5.49489659834952	6.714431960841969	5.512282579376009	5.98293874194546	6.42034186840734	4.96723322966624	4.831401214541049	5.6979702499830305	5.81318926669863	5.957309391046469	5.524357827241	5.911438532783349	5.22868031544142	5.052184554790349	5.4519905337665096	5.54713048560272	5.44163565316797	5.742452205682981	6.25821954553913	5.42754217278254	4.94020679088681	5.0170040615386	5.93600954553359	4.63159145337348	5.8719209988386	5.50548737608461	5.61486192036723	5.757712709083821	5.57836952422709	5.844295377777049	5.023811446343441	5.49922661430764	5.45219817439544	5.74356339872578	6.056450100411401	6.063233290522879	6.037595623845731	5.691731590782571	5.791288483811621	5.497283657010809	5.24772534789586	5.380464711703169	4.99745417059252	5.611429192386769	6.09695481333885	6.65086486283373	6.102385091449901	5.4559781322682	5.30695445236855	5.96406686184202	5.34105245237	5.4908433774609104	5.125556141373759	6.08679962061808	6.20118334442034	4.97769236737891	5.73452580726207	5.964979024084379	5.85028411176227	5.362419411208419	5.97362141402703	5.87753525798283	4.800429649214889	5.62025161760626	6.0294067644179705	5.683013302519339	5.28091835246187	5.488823385137321	6.030015638806041	5.59353396527588	5.54229999438843	5.96915039477664	5.656062147746839	5.5623886766159405	5.65912084629825	4.959040493929519	5.696820679739469	5.273218207753019	5.57681391771448	5.15981092938857	5.98348661361166	5.226951572232441	5.009809772139599	5.76677637195969	4.7189189149732	5.3087317267973395	4.9785770151970805	5.66653201490551	4.67023654729984	4.87084277269393	5.585549380727691	5.454694601251191	5.16998336238803	5.34298565091704	5.56662213853593	4.7582102574558895	4.919162066242451
LAPTM4B	5.535633069746691	4.8766086662590995	6.04750380913645	4.74849854190058	5.1168853359357	4.51037399131524	4.04841875994245	5.66809469804494	5.7167607032014	5.533824947263089	5.1580386704022905	4.7631317022512505	3.9026149863051005	4.36478458510655	5.5496385298113795	6.49081636308656	7.70562299320765	5.080397501198401	6.3738515484094105	7.76128688785352	7.4422098940312695	4.87111039447369	5.46317228476315	4.7535622809642595	7.28760762245645	4.402178010474509	6.29142045282047	7.32147571847284	6.08365557926738	5.22527080855992	3.7538412491729902	6.66264733495354	5.242176594640269	6.14321018975574	5.9255888387832	4.633853768478001	5.61121888457567	4.41430595875443	4.63471673623459	5.04110274319793	6.4134277533227895	4.85859072863389	4.43171296645586	4.4320633319270195	7.459636048225911	7.2048221460812	5.20510304147328	7.36128288183684	8.30727678715189	6.40554358313567	3.58391023232424	2.46230713935644	4.961096906129139	4.25065069864487	5.30849055271571	4.05420130764708	6.44107149481601	4.462038468298809	4.526226589785639	5.116124744619571	4.99625299073837	4.78211390568683	4.42888037547873	5.57560185310952	6.33835128650499	5.51926596369534	6.799052072116179	6.59379372876484	6.971135481460499	5.4869354972665505	3.90423441855163	6.7496693691026	6.993017856761969	6.21184276080504	6.90420097222671	5.65491034121142	5.8238027652941105	4.71372552608066	6.66953919423409	3.59387966966788	4.55208099384573	6.44252964672158	5.015865314757519	7.49723255577412	8.24336514566907	3.2032249151809196	6.974392384817739	4.34939444227548	5.18610145661633	6.4245828697956	8.096747951212269	3.46255830365885	6.474125696350679	5.79011201985351	4.242060232840521	4.71027890766385	6.660689051373611	5.288227460079749	5.2782196862557	6.2828567194602405
CKS2	5.02795221891026	5.97064002354046	6.2662480186026	5.666357046930631	5.65909107075421	5.27094631509247	4.66075580926979	6.0903184386806	4.12726067467433	4.55993082670552	5.555475132392241	5.20225499701446	5.05317087438677	4.17691455339055	5.4073351756985195	4.9909671736364505	6.9784267252992205	4.39760158063973	5.13805011118788	6.2928512892010495	6.54816980957117	4.66288822147547	5.37802399367561	7.51087373786093	5.582337773206481	5.74734829519228	6.28503300032717	5.996337901815781	6.23853015394424	6.3794934721343495	5.940987546532919	5.19640562557122	5.492061715198179	5.09734730216691	7.01473795123364	3.52757406778865	5.29094665421792	5.693565109893941	5.2083019352820195	6.0113026614071	5.149133901789	5.707683535233519	4.98161924380214	6.42344032681138	6.10464988341651	5.29615895617033	4.80967056181991	7.70496068390874	6.36715821006615	7.4927513837293205	4.59331521194546	6.69055398889733	5.161961690971349	4.6731541126773894	5.34917527290353	4.74513682333597	6.738602391334631	5.52303524378389	4.1698163744832994	5.34246221352646	5.863760685758161	5.02620051090996	3.5788647516577403	5.04916768801516	4.709974479302581	5.41486442524276	6.55268663283127	6.74813497242069	6.39531720985108	5.4587577945765196	5.15981828690998	6.71665916214129	5.18548431043467	6.203341337323941	6.73930471513711	5.9139358346979805	5.467353704644919	3.75241721367752	4.54364245851783	4.6801080558840304	4.14098298248223	5.2812697557225	5.60235392575734	5.964864694072991	5.512610606399099	3.69849029048437	6.273515640822249	3.8776395577295397	5.02424333646168	6.3517428561761795	6.19070271711091	5.09384553437134	4.51379844740815	4.76557036257492	4.41285418223063	3.9419661733908904	6.16837355877025	5.561718198251961	3.4529268456461204	5.747973263383441
