	baseMean	log2FoldChange	lfcSE	pvalue	padj
RP11-36C20.1	296.05013319622753	2.4604359235649227	0.6910043074239177	2.533653949124576e-05	0.0004552899369184465
LEF1	262.1035947719717	1.8242762395093322	0.49537865559065314	2.530969691388539e-05	0.0004552899369184465
IGLV10-54	817.4657872619905	-3.2186680309231455	0.9314163037208872	2.545585372395418e-05	0.0004569394543054435
PJA2	3862.2345387192663	-1.5863684733952177	0.42663430981486045	2.5600543424046893e-05	0.0004590404136208149
RTN4R	307.0425824193039	2.1700150358341355	0.6021819703956903	2.5642729961247182e-05	0.00045930085035226343
GPR64	33.16936441276934	-2.2699346624522687	0.6369063858980224	2.575479760900078e-05	0.0004608110554955269
MTMR7	33.77577562839255	-1.7522390822295457	0.46671534062455633	2.579041770523737e-05	0.0004609516637004966
MCF2L-AS1	287.8317418938193	2.7956239635388087	0.7963235252426513	2.5819229556683003e-05	0.00046097041673028456
EEF1DP1	65.77845670913116	2.7805794390271483	0.7937020842333351	2.60528574218723e-05	0.0004646419383810608
MPP7	1138.4798158704539	-1.6332435471027948	0.44218032932977147	2.609075364745721e-05	0.0004648185338652141
SAMD9	1023.5567645962661	-2.3673532568470095	0.6656034191848664	2.62601155851895e-05	0.0004668340034009491
GBP3	2816.238858741357	-2.037869588727736	0.564111220229636	2.6232289235262465e-05	0.0004668340034009491
P3H1	727.4331693025972	1.2916164519029827	0.33776400521384503	2.650442941508394e-05	0.00047067331123856016
VAT1L	180.16261329923742	-2.01558741018193	0.5581305643906561	2.6573293578457742e-05	0.00047139205830845334
ARHGAP28	77.23076683917745	-1.6074485114171209	0.4288307511302121	2.6719818482774567e-05	0.00047348544940020157
GRAMD1A	2382.0688213262147	1.7752458060742082	0.48291331516593733	2.6863325778508875e-05	0.00047552096079569436
IGHV3-53	491.66624011662157	-2.9123302008397434	0.8417084893360988	2.69243207765984e-05	0.0004760931013574439
IRF4	469.0009762305319	-2.528267210939054	0.7172626997490172	2.695957775815604e-05	0.000476209392655769
LINC00346	95.45176769036112	2.0825971742691354	0.5793522792913739	2.7119044538813978e-05	0.0004785171259537378
MPG	1510.8514303944028	1.424292507429234	0.3764542454816582	2.746845143761045e-05	0.0004841679062315116
MADCAM1	131.7402227309614	-1.6943761057307694	0.4621051175711391	2.768937083921831e-05	0.00048754434084239746
CLDN14	27.678024283523502	3.2650726447363896	0.9497569083353093	2.7745452209330162e-05	0.0004880142886480063
VPS13D	2030.8514972366834	-1.3631299225631073	0.361896237066747	2.7956932472474376e-05	0.000491213657960809
THEM6	2140.241904053271	1.543556382244528	0.4140839993086537	2.808441003802319e-05	0.0004929318649802717
RP11-157P1.4	50.4605574464046	1.6925815762975163	0.46140762663140367	2.8306615002088087e-05	0.0004957837927158972
SNHG15	975.4438235523276	2.270240633649296	0.6362247881438047	2.8299026864690466e-05	0.0004957837927158972
RPL28	58399.68907014768	2.13959401335455	0.5980891828988742	2.8556769414510737e-05	0.0004996381447402911
CDR2L	419.00899140105673	1.4879229224477772	0.3982576571311091	2.872588455082074e-05	0.0005020679864019238
APOL6	3401.6790145263526	-2.004175210584211	0.5576849530995847	2.8801733832613508e-05	0.0005028643412794056
RP11-169K16.8	248.65110042462425	3.4211744523641374	1.0029576535603026	2.9013949168239894e-05	0.0005060374075519488
AC011290.5	17.296156461523395	1.7928774916333072	0.49012891345848	2.9100921571204388e-05	0.0005070217227369126
NPRL3	1862.238149070154	1.826818326949037	0.5002725095732502	2.9167816291941743e-05	0.0005076545300958078
NRG1	101.45437646532682	-2.0525978569796717	0.5696321814726021	2.9328368261221913e-05	0.0005099143734129095
NXT1	798.5099995579042	1.4566295420967466	0.3880991490633467	2.9427757198252665e-05	0.0005111071971964302
LRRC31	743.5264867182756	-1.5373136624622552	0.4156884415085593	2.9857123982148074e-05	0.0005174819275569798
SNX24	256.9799413471373	-1.6726236298477979	0.45493023054577947	3.003444299477991e-05	0.0005194707202972142
BX470102.3	99.01947635188492	2.9366756158795844	0.8515160578793095	3.0022684314318564e-05	0.0005194707202972142
PCAT6	64.64796601885975	1.8124861212203256	0.49962755228903266	3.0083554921581667e-05	0.0005197787158355275
WDR72	652.5438521921247	3.479148916507921	1.023364994823737	3.029726468458186e-05	0.0005224179175695025
NLGN4X	87.87760034798265	-1.8992388795096216	0.52462746187673	3.0299232390955853e-05	0.0005224179175695025
CNIH3	115.02964089691359	1.843438194869027	0.5086756348282238	3.04639829977516e-05	0.0005240590600222357
ACSM3	808.2020504908194	-1.6343095324759487	0.4457090270478047	3.0478368989691634e-05	0.0005240590600222357
FAM96B	4762.261485893798	1.7170025156249245	0.4669885655304444	3.052066436048554e-05	0.0005240590600222357
RGCC	885.2998538218867	2.6794569814763043	0.7697962897539199	3.0500327598146655e-05	0.0005240590600222357
ALPI	527.2714486747632	-2.5661865747169608	0.7355969513361565	3.058706101728586e-05	0.0005246565714163372
PABPC1	55925.78483276828	1.3836515514531547	0.36141184536802595	3.0805720175999904e-05	0.0005278618965968033
DPM2	1606.0909356182826	1.1133362050312552	0.28852816339667253	3.085032370359017e-05	0.0005280812111076404
PPARGC1A	759.5415883882448	-2.288227206994015	0.649757570736698	3.098801228614025e-05	0.0005298918187426082
PSMA7	10919.693516090052	1.4749453473828649	0.39263837175637684	3.11437162183994e-05	0.0005320064445373493
MYADML2	50.39046928251247	3.178664203988858	0.9322907695284848	3.165116673940215e-05	0.000540119190689654
PTPN21	835.4518283552001	-1.3393785756020493	0.35732849438127884	3.225356553536458e-05	0.0005490897063764781
SCG2	345.42541048715896	-2.3754440832062116	0.6784752279536779	3.227605115775974e-05	0.0005490897063764781
ADAT2	313.4072606136048	1.2159895224128698	0.32035180408444064	3.2337340268036904e-05	0.0005495692915153376
TPD52L2	5197.471721026181	1.1391973796390178	0.2959905592095106	3.254043687260998e-05	0.0005523958688414482
STYK1	732.8594295643204	-1.592974427451341	0.43450047328675634	3.257019727751011e-05	0.0005523958688414482
CTSV	291.99152888347004	1.6603974080689599	0.45411083019510856	3.279242034280099e-05	0.0005555972932365997
ARHGEF26	403.3742078750572	-2.445958362930489	0.7030444571630315	3.283650534936653e-05	0.0005557770997154758
KIF19	75.48956986884224	-1.9737497905029056	0.5551698182025835	3.309314224205611e-05	0.0005590283438751083
LAMA1	325.0092433398188	-2.141838252227913	0.604318622877821	3.3095932427681975e-05	0.0005590283438751083
BAIAP2	1307.4783156680062	1.189456443523293	0.3107186094176581	3.324733951434404e-05	0.0005610150663578949
SLC9A2	1640.2652950487907	-2.0074619405175307	0.5656232630587317	3.34784160053106e-05	0.0005643407303067788
ALDH4A1	566.5575116571272	1.6637393723380445	0.45509657068762865	3.358472591106126e-05	0.0005654236586039796
NEK1	312.26915897338745	-1.3767624419693576	0.36873196340142483	3.361076554096169e-05	0.0005654236586039796
UCN	21.07033652224995	2.5523547142053933	0.7411445001314128	3.37085118784481e-05	0.000566494059949142
ANKRD16	301.8720425624698	1.568869686168222	0.4270680658162256	3.385424092647754e-05	0.0005683678628344115
RP11-475C16.1	503.5239791160893	1.903993806976422	0.5311918590783721	3.41403741875531e-05	0.000572592700010234
C16orf93	42.20716407441826	1.5622128302041953	0.42760554682974067	3.454877361839414e-05	0.0005788575551562223
HPGD	4572.577055715853	-2.6570564796576357	0.7798847260953666	3.460385377050756e-05	0.0005791959556507132
RP11-713M15.2	89.79493167406552	2.4336527710410203	0.6988694285100089	3.507216894470209e-05	0.0005858797611271134
RPLP0P2	70.02202712950941	2.1929504015118892	0.6241788467769525	3.507374623948149e-05	0.0005858797611271134
RP11-399O19.9	20.586581649638376	-2.3860032457907017	0.6621489583648876	3.511579495854558e-05	0.0005859926226047143
B3GNTL1	210.35934993236415	1.7255609154282185	0.47757230962954567	3.5381038790141095e-05	0.0005892344714859606
SLC17A9	1266.736680237524	2.268273278028348	0.6455749697167308	3.535293750906826e-05	0.0005892344714859606
TCF21	372.5046872112823	-1.8374409958521618	0.5147692075347075	3.5603558832423334e-05	0.0005922191071194227
GREM2	1033.7769055418853	-2.777383164553643	0.8149916035675825	3.563158805181301e-05	0.0005922191071194227
ADORA3	159.48100942060182	-1.2524628816503995	0.33370517696936347	3.575755062364862e-05	0.0005937183705550617
MXD1	4651.3144490488885	-2.0009273484744345	0.5681862967774821	3.5821959978926173e-05	0.00059419362986023
KCTD9	1228.7041638513037	-1.8697655336154564	0.5250743237907264	3.640183059205374e-05	0.0006027143401958002
WFDC2	2424.207921763124	-2.2045082876132276	0.6318514160251304	3.640824399038711e-05	0.0006027143401958002
CACNB2	188.25442645784725	-1.7780904001586477	0.4969121148303481	3.652011683691761e-05	0.0006039641633069522
AKR1B10	1884.5832123809034	-3.1247062863862727	0.932507426396331	3.671749347413657e-05	0.0006061055217466001
IGHV3-72	615.516371086466	-2.863988114529913	0.8462304985775477	3.672260629228377e-05	0.0006061055217466001
RCAN2	529.8808701962276	-1.6283669813112271	0.44913425466724327	3.680170005579621e-05	0.0006068077733132475
LIMA1	7961.479431857229	-1.5432559590934958	0.4236474486641706	3.690990164733019e-05	0.0006079881021351889
ADH1B	2828.2442870049445	-3.43879995522642	1.0360323397140898	3.7263956887905134e-05	0.0006132118336638026
PLA2G2A	25473.803625002325	-3.660841339543624	1.1142127538442723	3.76906969537112e-05	0.0006196201309103175
KRT7	144.500645988829	2.5250999396114757	0.7352002963999432	3.7783204858304095e-05	0.0006199133729913846
RPL18	57010.959862829404	1.7360842638520826	0.4751436509487697	3.77789844591839e-05	0.0006199133729913846
ECE2	754.5271365097718	1.8778904161968462	0.5270878557289652	3.823571795168544e-05	0.00062660655282792
ALDH3B2	130.8430217289278	3.6662613135897044	1.1086623972147256	3.826662518474529e-05	0.00062660655282792
MCIDAS	17.17953366648663	3.4766846540866476	1.0326828409459372	3.83754876548597e-05	0.0006277700463263946
TNNC2	614.6195413230893	2.781234101826346	0.8175724048225967	3.859189112784312e-05	0.0006306887404396724
MFI2-AS1	68.30751629241227	1.916865471526494	0.5419057648324415	3.8947231094524266e-05	0.0006358700345068642
SLC25A29	727.053636329889	1.5272222760288932	0.4186097547129168	3.922693347705511e-05	0.000639807469010828
NUDT14	1269.5096623895297	1.7607550111191725	0.49120805926784566	3.941648106748048e-05	0.000640831228562371
RPLP0P6	830.7723570813624	2.607593674389611	0.7630790990972943	3.938035365235853e-05	0.000640831228562371
NR2C2AP	820.7681450160201	1.1858287602503343	0.31503350473888475	3.9411892137742234e-05	0.000640831228562371
SHH	642.3645607641826	2.1754742540909344	0.6233759751732951	3.964067072489684e-05	0.0006433955979630372
RPL8	116525.51386228162	1.636463332022583	0.45607443525307634	3.993417538256863e-05	0.0006475264141134468
ATAD3C	121.53335012939358	2.974044287690125	0.8853880661572927	4.00290002651122e-05	0.0006484307516116322
ARG2	153.47618401205037	2.0873613724097515	0.5972375166362441	4.0533612679495286e-05	0.0006559650145519881
QPCTL	610.8735620371283	1.5044578340588473	0.41218348610226535	4.063358940527875e-05	0.0006569426664900179
FREM1	1073.7759825511012	2.695648792092496	0.7931696065767044	4.095530320050229e-05	0.000661499858308502
BYSL	833.8771945651536	1.577016218640246	0.4359548953289336	4.105246642652877e-05	0.000662424832406301
HEYL	309.2923467041646	1.248399975175849	0.3348710255750215	4.119676385215204e-05	0.0006641078320399344
AKAP9	2375.0766114031217	-1.7607372906384466	0.49550028113992833	4.170997524322709e-05	0.0006717288350519327
PTP4A3	1660.1008365545179	2.050833900034293	0.5858308040393206	4.184970444657992e-05	0.0006733260587509816
SCARF2	334.69632423495796	1.92176632176795	0.5463629968218635	4.197868906030961e-05	0.0006740949256841206
SLC30A2	93.93229001115435	2.969899652838179	0.886783135215056	4.202502187098086e-05	0.0006741869209137837
PCGF2	1318.2453486806187	1.3886916276087304	0.37659891371669985	4.219464817756911e-05	0.0006756026406367961
RCSD1	633.7296702284596	-1.8257636068799088	0.5169621047065075	4.218023138318633e-05	0.0006756026406367961
RMDN2	348.903993827449	-1.759869943688153	0.4957912804246772	4.258287213383832e-05	0.0006811618582950399
GNG4	1046.2777805923527	2.7062983364728677	0.799210156453144	4.278048397640625e-05	0.000683664250186958
KB-1208A12.3	94.73524848339376	1.4419074678796242	0.3963273955801697	4.343820414325179e-05	0.0006935076361486083
EVX1	114.39025832678732	2.895433959292932	0.8627529882998366	4.354505302291293e-05	0.0006945456872165669
SNHG7	1160.909853390883	1.8403796080263775	0.5204899272856955	4.359953579506084e-05	0.0006947473055097795
ZNF626	67.04681720586589	-2.010258252482782	0.573252252131053	4.3791307117571874e-05	0.0006971340972005402
GPX1	8401.043615411356	1.3197775853196667	0.3559002337170258	4.446736305907941e-05	0.0007072184829817573
MMP28	805.9880423047227	-2.0828034996102307	0.6025375253618933	4.454790212833302e-05	0.0007078214037692262
CEP85L	98.93328664250134	-1.6366752477593074	0.45465417980709005	4.463541823023488e-05	0.000708533923800019
MACROD1	1922.614440233319	2.0785701023534253	0.598112361128233	4.4738737896924564e-05	0.0007094957058648858
NR3C1	1026.8009001383948	-1.8463393686759517	0.5256805128274358	4.4946386053675105e-05	0.000712108582094677
P2RX1	201.1646567267658	-1.6613201046484536	0.46579607886593766	4.499802502337068e-05	0.0007122470996072897
RP11-1029J19.4	20.279762158603972	3.049483364141619	0.9149742473914215	4.509942573189128e-05	0.0007124936868242843
STMN2	577.324273750542	-2.680276763151718	0.7984383999928847	4.506691109595678e-05	0.0007124936868242843
KLHL31	31.07207702409734	1.7997118981677989	0.5080231589266453	4.6233397818347365e-05	0.0007297141990264635
DDX31	516.4417825517683	1.0633208091984363	0.2828180281685322	4.691258008497647e-05	0.0007397307499819081
GAS2	82.27070780946656	2.3453665782013826	0.6902003740517039	4.722687070792826e-05	0.0007432748447719819
PBX4	117.42437986177472	2.5293807373502073	0.7485936519659425	4.7490762813593176e-05	0.0007467202895425199
RASSF10	233.27049212481467	2.6764487577078055	0.7983832211193863	4.758207437169811e-05	0.0007474482146335624
IGLV7-46	696.9266997389236	-2.7723411676588	0.8339053023207765	4.7854182180097464e-05	0.0007503087227808003
SLC41A2	894.0731489118941	-1.6480500444316972	0.46637645447338044	4.7854549351052e-05	0.0007503087227808003
MOB3B	1668.821690104111	-1.7025698823661486	0.4843559685717987	4.799268161587993e-05	0.0007517646090095004
CASC19	9.67637569097115	3.198838174871993	0.9642624179920528	4.8105913223844155e-05	0.000752828070847039
CLEC5A	65.47286098758445	2.7937621006571765	0.8403449090831544	4.816536295336013e-05	0.0007530486689996154
ZMYND19	616.5041177970481	1.208614327447965	0.32696614971685095	4.837733427285311e-05	0.0007556512307304356
SNRPD2	7678.47504371225	1.4329574110769472	0.3940537477270161	4.883626930348515e-05	0.0007621028341307024
ATG101	1625.3874028276214	1.6931155045224393	0.47801533917571615	4.94462915654899e-05	0.0007708978639937974
GNE	2784.513732595882	-1.5258577168950904	0.4272850671548531	4.9891116635217185e-05	0.0007771032838753716
TREM1	184.79491269860165	3.2540852515535534	0.9973782970774185	4.999839923530665e-05	0.0007780444432080896
PLXNA3	2158.918611800942	1.86702199590243	0.5351810900814984	5.043144540298246e-05	0.0007840484264710868
SYP	264.25668518862494	-2.0030531406028698	0.5836017961980161	5.124949865326471e-05	0.0007952772669521563
TNFRSF11B	331.59109454075656	1.811969447529517	0.5177269974942676	5.1223373292417465e-05	0.0007952772669521563
NEGR1	599.8983837642594	-2.454203669284494	0.7328293170688434	5.161327044896873e-05	0.000800174362777476
CHCHD2P2	97.3630020375237	1.938029366757676	0.5619011189381996	5.1732362357281644e-05	0.0008012725229293885
CD276	2748.242099074344	1.473944135009257	0.40953004728535825	5.2656431598828744e-05	0.0008148251540232548
FAM177B	81.87749637006101	-2.3226777858748346	0.6921738545005879	5.272653951384157e-05	0.0008151503371395022
CD209	636.5826816644615	-2.1095240532721085	0.6191465892050995	5.286118285824041e-05	0.0008157128997938883
RP11-132A1.4	78.0282634711681	2.256251931666597	0.6651493700336832	5.2814355284569545e-05	0.0008157128997938883
ANKRD33B	112.99646146322297	-2.0192443100277107	0.5843572930529898	5.3214594943997485e-05	0.0008204040245590846
TMEM52	175.8993229613221	1.8512173999303032	0.5343705938452842	5.32685079537896e-05	0.0008204733822492787
TMEM56	1074.6806366069677	-2.116882632438405	0.623040561642463	5.368085725042331e-05	0.0008255423219618374
SYTL2	2727.2700714818857	-1.6878244952934764	0.4818449925319977	5.371354899249283e-05	0.0008255423219618374
RPL12P4	109.89014270790042	3.425523827545019	1.0602527681247313	5.374676283068816e-05	0.0008255423219618374
ROR1	197.50297806752636	-1.8667200800781392	0.54192866508319	5.393980387969789e-05	0.0008277416854145136
CTSS	13168.198486236302	-1.3041364066978636	0.36198803842814	5.40588706600853e-05	0.0008288028517452043
FBXO41	527.1292907762257	1.9149090930355768	0.5546700752983592	5.472645419947433e-05	0.0008374912862009877
AC008746.12	29.783083689770244	2.555759432715981	0.7682809684095377	5.471023936652482e-05	0.0008374912862009877
EEF1A1P8	57.4166411320529	2.644671303531097	0.8007988589846038	5.4832282546176064e-05	0.0008383381394076495
